,Unnamed: 0,Address,Price,Beds,Baths
1179,1179,37 Theresa Circ,3790000,4+3,6
1180,1180,31 Mountbatten Rd,1499000,3+1,4
1181,1181,34 Albert St,749900,2+2,2
1182,1182,44 River Bend Rd,3888888,4+1,6
1183,1183,152 Maplegrove Ave,899000,4+1,4
1184,1184,227 Mingay Ave,1688000,4+2,6
1185,1185,2654 Wilson Pl,299000,0,0
1186,1186,359 Wood Duck Lane,999000,4,4
1187,1187,124 Savage Rd,1180000,4,3
1188,1188,45 Albert Roffey Cres,1299900,3+1,4
1189,1189,16 Stockdale Cres,2786000,5+3,6
1190,1190,12 Aubrietia Crt,3188000,5,6
1191,1191,122 May Ave,1988000,4+2,4
1192,1192,65 Cooks Bay Dr,799900,3,1
1193,1193,5 Awesome Again Lane,5580000,3+2,8
1194,1194,17 Durango Dr,1588000,4,4
1195,1195,490 Dieppe Ave,749000,3+2,2
1196,1196,222 Hamilton St,1249000,3+1,4
1197,1197,212 Lake Drive Way,1000000,3+1,4
1198,1198,248 Coronation Dr,990000,4,3
1199,1199,13 Thyra Ave,999000,2,1
1200,1200,1675 William Lott Dr,1499900,4,4
1201,1201,120 Harcourt Ave,1289000,4,3
1202,1202,29 Filly Path,699000,4,3
1203,1203,2208 Sunflower Rd,999990,3+2,5
1204,1204,817 Sanok Dr,849999,3+2,3
1205,1205,35 Westacott Cres,1500000,5,5
1206,1206,148 Oshawa Blvd,569900,2+2,2
1207,1207,60 King Edward Ave,799000,1+1,2
1208,1208,49 Erinlea Cres,999000,3+1,2
1209,1209,809 Fairview Ave,1799000,4+1,4
1210,1210,18 Sedgemoor St,849000,4,3
1211,1211,328 Moore Park Ave,1499000,3+1,3
1212,1212,148 Fairlawn Ave,1499000,3+1,3
1213,1213,36 Madawaska Ave,1388000,2+4,2
1214,1214,590 Delaware Ave,1350000,3+1,3
1215,1215,570 Vaughan Rd,1088000,2+1,2
1216,1216,32 Duke St 705,469990,1,1
1217,1217,32 Duke St 1108,419990,1,1
1218,1218,109 Stuart Crt 3,1095000,3,3
1219,1219,205 Fane St 3A,198000,2,2
1220,1220,2280 Marine Dr,965000,3,2
1221,1221,1180 Mississauga Valley Blvd 2,749000,3,3
1222,1222,2 Old Mill Dr 524,799000,1+1,2
1223,1223,3533 Derry Rd 606,498900,2,1
1224,1224,3140 Fifth Line 8,899000,3,3
1225,1225,65 Annie Craig Dr 308,898888,2,2
1226,1226,7 Mabelle Ave 2305,549900,1,1
1227,1227,200 Malta Ave 70,849900,3+1,3
1228,1228,70 Annie Craig Dr 4606,989000,2,2
1229,1229,105 The Queensway Ave 3404,619000,1+1,1
1230,1230,2315 Bromsgrove Rd 29,799900,3,2
1231,1231,1588 South Parade Crt 67,799999,3+1,3
1232,1232,3888 Duke Of York Blvd 819,785000,2+1,2
1233,1233,4055 Parkside Village Dr 331,549900,1,1
1234,1234,166 Owen St 203,449900,2,1
1235,1235,396 Highway 7 Ave 215,840000,2,2
1236,1236,481 Rupert Ave 2220,549900,1+1,1
1237,1237,8763 Bayview Ave 709,749000,2+1,2
1238,1238,40 Harding Blvd 902,888888,2,2
1239,1239,175 Millway Ave 709,599900,1,1
1240,1240,117 Sunset Blvd,939900,2+2,4
1241,1241,2908 Highway 7 Rd 2210,599000,1,2
1242,1242,350 Red Maple Rd 707,649900,2+1,1
1243,1243,75 Oneida Cres Ph10,589000,1+1,1
1244,1244,20 Dunsheath Way 311,699000,2,2
1245,1245,9075 Jane St,655000,1,2
1246,1246,2916 Highway 7 Rd 3508,835000,2,2
1247,1247,2916 Highway 7 Rd 909,559000,1,1
1248,1248,60 Brian Harrison Way 2305,499999,1+1,1
1249,1249,200 Bridletowne Circ 20,799000,3+1,2
1250,1250,101 Glen Manor Dr Th 10,1199000,2+1,2
1251,1251,225 Sumach St 2009,899900,2,2
1252,1252,44 St Joseph St 1803,800000,1+1,1
1253,1253,80 Harrison Garden Blvd 2316,849900,2,2
1254,1254,199 Richmond St 1106,699900,1+1,1
1255,1255,251 Jarvis St 920,619000,1+1,1
1256,1256,1 Avondale Ave 604,649000,1+1,2
1257,1257,1360 York Mills Rd 204,398888,2+1,1
1258,1258,8 Rean Dr 1801,678888,2+1,2
1259,1259,530 St Clair Ave 201,699000,1+1,1
1260,1260,197 Yonge St 5508,688000,0,1
1261,1261,88 Cumberland St 2302,1599900,2,3
1262,1262,2 Forest Hill Rd 411,1944900,1+1,2
1263,1263,2136 Bayview Ave,1188800,3+1,3
1264,1264,19 Grand Trunk Cres 1611,1029900,2,2
1265,1265,15 Merchants Wharf 619,538000,1,1
1266,1266,78 Harrison Garden Blvd 1505,599900,1,1
1267,1267,5444 Yonge St 1703,1048000,2+1,2
1268,1268,11 Lillian St 1208,739000,1+1,2
1269,1269,70 Queens Wharf Rd 2601,599800,1+1,1
1270,1270,20 Bruyeres Mews 305,499000,1,1
1271,1271,45 Charles St Parking,60000,0,0
1272,1272,38 Forest Manor Rd 320,745000,2,2
1273,1273,150 East Liberty St 1208,499000,0,1
1274,1274,231 Fort York Blvd 1708,549000,1,1
1275,1275,993 Queen St 219,1200000,1,1
1276,1276,160 The Donway 202,429000,2,1
1277,1277,60 Bathurst St 504,999000,1,2
1278,1278,30 Elm Ave 210,695000,1,1
1279,1279,701 Sheppard Ave Ph#801,1090000,2+1,2
1280,1280,1 The Esplanade Dr #1308,999999,2,2
1281,1281,68 Abell St 536,499900,1,1
1282,1282,36 Jayla Lane,789000,3,3
1283,1283,54 Madison Ave,699000,3+2,2
1284,1284,141 Harpin Way,989900,3,3
1285,1285,109 Kinsey Pl,1200000,3,2
1286,1286,170 Greenbriar Rd,1389000,3+2,4
1287,1287,24 Blackburn Lane,1100000,4+1,4
1288,1288,709 Kingston Mills Rd,399900,1+1,1
1289,1289,115 Gay Cres,1000000,4+2,5
1290,1290,97 Churchill St,599000,3+1,2
1291,1291,90 Trafalgar Rd,1899000,2,2
1292,1292,91 Barons Ave,799999,3+1,2
1293,1293,1193 Huntington Circ,549900,3,2
1294,1294,164 Silverthorne Dr,799999,3,3
1295,1295,21 Nova Dr,599500,3,2
1296,1296,10 Jones St,575000,3,2
1297,1297,62 Nova Dr,885000,3,2
1298,1298,7285 #3 Hwy,599900,4,1
1299,1299,18245 Highway 60,700000,2+3,2
1300,1300,27 Buffalo St,489900,5,2
1301,1301,182 Ray St,674900,1+2,2
1302,1302,21 Anderson Ave,1599000,4,3
1303,1303,5724 Arthur St,599999,3+1,2
1304,1304,1225 Highway 54,999000,4,2
1305,1305,9 Keys Cres,1699000,4+2,4
1306,1306,19501 Forrester Rd,145000,0,0
1307,1307,165 Division St 117,899900,2,3
1308,1308,5 Iona Crt,898000,3+2,3
1309,1309,51 Delmar Dr,799999,3,1
1310,1310,41 Ravine Dr,899000,3,4
1311,1311,104 Cedar St,599900,3+1,2
1312,1312,1133 Tryon Dr,1499900,3+1,3
1313,1313,2103 Baker Dr,1479000,4+2,5
1314,1314,1117 Staghorn Crt,1128800,4,3
1315,1315,2006 Trawden Way 9,999888,3+1,5
1316,1316,310 Weston Rd,899999,3+5,2
1317,1317,11 Eagle Rd,1599000,4+1,4
1318,1318,71 Huntingwood Cres,750000,3,1
1319,1319,2378 Dalebrook Dr,1199900,3,3
1320,1320,32 Fuller Ave,1200000,5+1,4
1321,1321,30 Somerset Dr,899000,3+1,3
1322,1322,1884 Briarcrook Cres,1249000,3,3
1323,1323,2390 Speyside Dr,1300000,4,2
1324,1324,422 Marlatt Dr,999000,3,4
1325,1325,430 Woodlawn Cres,1099900,3,3
1326,1326,46 Ingleview Dr,2599900,6+1,4
1327,1327,3204 Parkerhill Rd,1589000,4+2,3
1328,1328,234 Woodley Cres,829000,3,2
1329,1329,1346 Ravine Dr,1699000,4,3
1330,1330,48 Mount Fuji Cres,1089000,3+1,4
1331,1331,21 Antrim Crt,1599000,4,3
1332,1332,2422 Robin Dr,2398000,4+1,3
1333,1333,16 Caliper Rd,1149000,4+1,4
1334,1334,2128 Eighth Line,1749000,4+1,4
1335,1335,31 Upper Canada Crt,1295000,3+1,3
1336,1336,25 Leadenhall Rd,1249900,4,3
1337,1337,438 Pringle Ave,1388800,4,3
1338,1338,1437 Chretien St,1249900,4,4
1339,1339,136 Calm Waters Cres,1099000,3+1,4
1340,1340,56 David St,895000,2,1
1341,1341,6 Davick Dr,2899000,4+1,5
1342,1342,36 Second St,1099000,3+2,4
1343,1343,21 Danesbury Cres,999990,4+1,3
1344,1344,4043 Bayview Ave,799900,3+1,2
1345,1345,29 Brushwood Cres,975000,3+1,4
1346,1346,92 Lillian Cres,750000,3+3,3
1347,1347,24 Noraline Ave,999000,3,6
1348,1348,1959 Peninsula Point Rd # 11,415000,2,1
1349,1349,14 Sulky Dr,699900,3+1,3
1350,1350,29 Champlain Cres,595000,3+1,2
1351,1351,11 Rundle Cres,699900,2+2,2
1352,1352,35 College Cres,879900,3,3
1353,1353,235 Clayborne Pl,619900,3+2,2
1354,1354,12 Waddington Cres,799900,2+2,2
1355,1355,349 Torrey Pines Rd,3880000,5+2,6
1356,1356,63 Waite Cres,1388000,4+1,4
1357,1357,901 Adams Rd,1295000,3,2
1358,1358,229 Holladay Dr,1299000,4,3
1359,1359,12 Mill St,899000,3,2
1360,1360,1019 Green St,1499900,4,5
1361,1361,13 Wenderly Dr,1099000,3,2
1362,1362,42 Millard Ave,1100000,3+2,2
1363,1363,1878 St Johns Rd,899000,2,2
1364,1364,22 Shasta Dr,3499000,6+1,6
1365,1365,99 Hunterwood Chse,3800000,4,5
1366,1366,371 Raines St,1199000,5,4
1367,1367,195 Gormley Rd,1499000,4,2
1368,1368,21372 Highway 48 Rd,3899000,5+1,6
1369,1369,8 Ingram Rd,1388000,4+2,3
1370,1370,147 Burkholder St,1299900,3+2,2
1371,1371,74 Glasgow Cres,799000,3+1,4
1372,1372,26 Cupola Cres,1798888,4,3
1373,1373,178 Lawrence Ave,1299000,2,1
1374,1374,15625 Highway 48 Rd,1388000,3+1,2
1375,1375,33 Garnish Green,1549000,4,3
1376,1376,42 Kingshill Rd,1288000,3+1,5
1377,1377,119 Ben Sinclair Ave,1299000,4,4
1378,1378,22 Fitzwilliam Ave,1288000,4,4
1379,1379,138 Jordanray Blvd,999900,3,3
1380,1380,42 Coulson Ave,619900,3,1
1381,1381,2428 Dress Circle Cres,1399000,4,4
1382,1382,1110 Ridgewood Crt,1450000,5+2,4
1383,1383,51 Wolverleigh Blvd,899000,3,1
1384,1384,55 Curzon St,999000,4,2
1385,1385,435 Addison St,649900,3+2,2
1386,1386,7 Ilfracombe Cres,999999,3+1,2
1387,1387,792 Gerrard St,1399000,3,3
1388,1388,19 Willoughby Pl,1099000,4,4
1389,1389,47 Epsom Ave,1249000,3,2
1390,1390,73 Virginia Ave,1199900,3+1,3
1391,1391,66 Shandon Dr,1188000,2+1,2
1392,1392,201 Edward St,699900,3+1,4
1393,1393,805 Modlin Rd,999000,4,2
1394,1394,32 Burningham Cres,999000,3+2,2
1395,1395,1804 Storrington St,1249000,3,3
1396,1396,97 Wilmot Tr,469000,2,2
1397,1397,40 Sydenham St,998000,3+1,2
1398,1398,484 Montrose Ave,1099000,4+1,2
1399,1399,386 Connaught Ave,2988000,4+1,7
1400,1400,67 Pembroke St,2995000,6+1,4
1401,1401,73 Lorraine Dr,1399000,4+1,2
1402,1402,14 Amos Dr 20,789000,3,3
1403,1403,242 Rideau St 601,689900,2,2
1404,1404,139 Oldfield St Unit C,399800,2,1
1405,1405,1 Hurontario St 505,749900,2,2
1406,1406,6786 Mclaughlin Rd 111,999900,3,2
1407,1407,15 Sousa Mendes St 803,999000,2+1,3
1408,1408,510 Curran Pl 2705,659900,1+1,1
1409,1409,17 Zorra St 2207,599000,1+1,2
1410,1410,60 Parrotta Dr 269,699900,2,2
1411,1411,3985 Grand Park Dr 301,599900,1,1
1412,1412,350 Rathburn Rd 904,640000,2,2
1413,1413,270 Scarlett Rd 1206,499000,1,1
1414,1414,347 Sorauren Ave 117,897700,1,1
1415,1415,5233 Dundas St 1226,779888,2,2
1416,1416,2881 Windwood Dr 48,699900,3,2
1417,1417,2411 New St,379000,1,1
1418,1418,2 Paradise Blvd Unit 18,489900,2,2
1419,1419,306 Essa Rd 314,680000,3,2
1420,1420,8960 Jane St 225,1045000,2,3
1421,1421,12 Woodstream Blvd 514,639999,1+1,1
1422,1422,4600 Steeles Ave 718,658000,2,2
1423,1423,32 Clegg Rd 303,568000,1,1
1424,1424,2916 Highway 7 Rd 3004,649000,1+1,2
1425,1425,21 Livonia Pl 80,599000,3,3
1426,1426,1190 Dundas St 424,779000,2+1,2
1427,1427,66 Falby Crt #1503,499900,2,2
1428,1428,5 Massey Sq 2318,438000,2,1
1429,1429,20 Palisades Crt,649900,3,2
1430,1430,88 Corporate Dr 2513,615000,2+1,2
1431,1431,100 Burrows Hall Blvd 104,679000,3,2
1432,1432,57 St Joseph St 2011,879000,1+1,2
1433,1433,38 Iannuzzi St 905,850000,2,1
1434,1434,218 Queens Quay Ave 2109,599900,1,1
1435,1435,2 Clairtrell Rd 1105,999888,3+1,2
1436,1436,68 Yorkville Ave 505,2685000,2+1,3
1437,1437,60 Shuter St 608,858000,1+1,2
1438,1438,200 Cumberland St 3501,6600000,2+1,3
1439,1439,45 Dovercourt Rd 105,1149000,2,1
1440,1440,100 Harbour St Parking,95000,0,0
1441,1441,20 Bruyeres Mews 313,499900,1,1
1442,1442,1486 Bathurst St 401,800000,2,2
1443,1443,15 Greenview Ave 809,599900,1+1,1
1444,1444,8 Eglinton Ave 511,1199000,2+1,2
1445,1445,20 Fashion Roseway 306W,558000,2,1
1446,1446,11 Ruttan St 225,899000,2+1,2
1447,1447,460 Adelaide St 1219,469000,0,1
1448,1448,18 Parkview Ave 1611,599000,2,1
1449,1449,20 Avoca Ave 501,950000,2,2
1450,1450,1350 York Mills Rd 1102,424900,2,1
1451,1451,150 East Liberty St 315,525000,1,1
1452,1452,3 Spadina Ave,1189000,2,2
1453,1453,1 Baxter St Th22,1498000,2+1,2
1454,1454,224 King St 4102,1670000,3,2
1455,1455,122 Elmbank Tr,1349000,3,3
1456,1456,4537 Fontana Ave,799000,3+2,2
1457,1457,17 Jessop Dr,1099000,3+1,4
1458,1458,1183 Kipling Ave,999999,3+1,2
1459,1459,109 Grand Ave,1399000,3+3,3
1460,1460,4719 Apple Blossom Circ,1649990,4+1,4
1461,1461,38 Addington Cres,1090000,3+1,2
1462,1462,92 Mary St,925000,3+1,4
1463,1463,84 Holly Dr,1699000,4+1,5
1464,1464,268 Mcbride Cres,1079000,4,3
1465,1465,56 Sir Stevens Dr,2499000,5+2,6
1466,1466,35 Robb Thompson Rd,1288000,4,4
1467,1467,36 Orca Dr,998000,3,3
1468,1468,323 West Lawn Cres,1358000,4,4
1469,1469,19 Harringay Cres,1388000,4,3
1470,1470,117 Cathedral Dr,899888,4,3
1471,1471,2 Mastwood Cres,1198999,3+1,4
1472,1472,18 Arran Cres,1988000,4+2,4
1473,1473,228 Queens Quay 2206,780000,1,1
1474,1474,2015 Sheppard Ave 2906,499900,1,1
1475,1475,29 Pemberton Ave 909,599000,2,2
1476,1476,75 East 34th St,609900,3,1
1477,1477,121 Sunken Island Lane,1098000,2,1
1478,1478,1034 Cowbell Lane,1699900,3,4
1479,1479,32 Crossley Dr,655000,3+1,2
1480,1480,37 Manor Cres,619800,3,2
1481,1481,112 Riverdale Dr,649999,3,1
1482,1482,1092 Highway 8 Exwy,3990000,3,3
1483,1483,31 Mcpherson Rd,1069000,3,3
1484,1484,1526 Chretien St,1349999,4,4
1485,1485,2224 Dufferin St,449000,3,1
1486,1486,25 Thorncrest Dr,1399000,3,3
1487,1487,180 Lloyds Lane,1018000,0,0
1488,1488,35 Widdifield Ave,999000,3+1,4
1489,1489,77 O'connor Cres,1399900,4+1,4
1490,1490,802 Cedarvale Dr,999000,4,2
1491,1491,2020 Donald Cousens Pkwy,1050000,3,3
1492,1492,30 Guinevere Rd,1079000,3,3
1493,1493,793 Roberts Rd,699900,3,2
1494,1494,52 Kintyre St,799900,2+1,2
1495,1495,1145 Woodbine Ave,899000,2,2
1496,1496,2 Gill Cres,899000,4+1,4
1497,1497,4065 Confederation Pkwy 2901,599000,1+1,1
1498,1498,15 Water Walk Dr 619,798800,1+1,1
1499,1499,8 Hillsdale Ave 1719,899000,2,2
1500,1500,560 King St 429,799999,1,1
1501,1501,12 York St 906,625000,1+1,1
1502,1502,1086 Bay St Th 16,3850000,3+1,4
1503,1503,6 Sonic Way N1909,729900,2,2
1504,1504,558632 Mulmur/Melancthon Tl Line,1299999,0,0
1505,1505,1027 Spencer's Tr,700000,3,1
1506,1506,60 East St,529900,2,1
1507,1507,6838 Concession 4 Rd,2200000,4,3
1508,1508,84 Burlington St,549900,3,1
1509,1509,18 Wade Ave,399900,2,1
1510,1510,571 Hickory Beach Rd,1470000,3,3
1511,1511,305 Water St,419000,4+1,3
1512,1512,12 Maitland Ave,849900,3+1,2
1513,1513,1139 Baker St,859000,2+2,3
1514,1514,120 Northlake Dr,549888,3,2
1515,1515,57 Pine St,399000,2,1
1516,1516,130 Barnesdale Ave,429900,2,1
1517,1517,134 State St,474900,3,1
1518,1518,15 Donland Ave,1249900,4+1,4
1519,1519,619 Millgrove Side Rd,1299000,1+3,3
1520,1520,555616 Mono Amaranth Town Line,1090000,0,0
1521,1521,711 Burgess Ave,549900,2,1
1522,1522,184 Dundas St,2499900,3+2,9
1523,1523,2226 Dufferin St,449000,4,0
1524,1524,23 Elk St,1199999,3+2,4
1525,1525,85 Third St,849000,3,2
1526,1526,2073 Country Club Dr,1999900,4+2,4
1527,1527,2 Deepcoral Crt,1099000,3+1,4
1528,1528,88 Birmingham St,599007,2,2
1529,1529,51 Larkspur Rd,1049000,3+1,3
1530,1530,32 Sheldrake Crt,999999,3+2,4
1531,1531,120 Railroad St 19,799000,3,2
1532,1532,94 Naperton Dr,1099000,3,3
1533,1533,1198 Willowbrook Dr,1488000,3,2
1534,1534,3 Robinglade Dr,1299888,3+4,3
1535,1535,37 Cabernet Circ,1150000,4+1,3
1536,1536,12601 Nassagaweya-Pusl Twn Line,2349900,6,4
1537,1537,5432 Sweetgrass Gate,999900,3,2
1538,1538,22 Griselda Crt,799900,3+1,4
1539,1539,644 Scott Blvd,999000,3,3
1540,1540,7060 Airport Rd,799000,0,3
1541,1541,499 Rebecca St,1498800,2+1,2
1542,1542,92 Celestine Dr,1199900,3+1,2
1543,1543,227 Higginbotham Cres,1399000,3,4
1544,1544,397 Marf Ave,999000,0,0
1545,1545,127 Nelson St,1495000,3,4
1546,1546,162 Summerset Dr,1188000,5,3
1547,1547,141 Burns Circ,799999,3+1,2
1548,1548,320 Moonstone Rd,1750000,2,2
1549,1549,194 Laverock Ave,1539000,4+2,4
1550,1550,46 Harvest Moon Dr,1500000,4+1,4
1551,1551,10 Petersen Pl,999990,3,4
1552,1552,126 Meadow Vista Cres,1388000,4,4
1553,1553,65 Murray Dr,1399999,3+2,4
1554,1554,24 Spruce St,2299900,9+1,7
1555,1555,158 Ner Israel Dr,1998800,4,5
1556,1556,11 Forfardale Rd,1980000,4+2,5
1557,1557,53 Froud Dr,1699999,4+1,6
1558,1558,9 Bluebell Dr,1300000,4,4
1559,1559,283 Beach Rd,2499000,3,3
1560,1560,116 Bannister St,899900,4,4
1561,1561,61 Halsey Ave,899000,3+1,4
1562,1562,380 Phillip Murray Ave,749000,5+2,3
1563,1563,59 Cleta Dr,1699900,4+2,5
1564,1564,14 Potts Lane,199999,0,0
1565,1565,21 Catherine Dr,1365000,4,4
1566,1566,50 Bethune Blvd,1399000,3+1,3
1567,1567,2 Fieldcrest Ave,849000,4,3
1568,1568,476 Toynevale Rd,1999999,0,0
1569,1569,11 Morning Dew Rd,1099999,3+2,2
1570,1570,34 Colborne St,580000,3+1,2
1571,1571,6355 Kingston Rd,1688000,3+1,3
1572,1572,76 Meadowview Blvd,579000,2,2
1573,1573,10 Davidson Ave,799000,2+1,1
1574,1574,77 Fairholme Ave,3049000,5+2,7
1575,1575,61 Balmoral Ave,4495000,4,5
1576,1576,104 Argyle St,6600000,4+1,7
1577,1577,111 Roxborough Dr,3295000,5+2,4
1578,1578,37 Millgate Cres,1999000,3+3,2
1579,1579,74 De Vere Gdns,6700000,4+1,7
1580,1580,111 Estelle Ave,2788800,4,5
1581,1581,1 Herradura St 1B,265000,2,1
1582,1582,135 Baseline Rd 101,329000,2,1
1583,1583,160 King St 1004,637000,3,2
1584,1584,166 Southdale Rd 48,499000,3+1,2
1585,1585,330 Phillip St T2-1208,499900,2,1
1586,1586,652 Princess St 1023,459900,1,1
1587,1587,5 San Romano Way 801,549000,3,2
1588,1588,180 Howden Blvd 67,789900,2,3
1589,1589,2737 Keele St 917,429000,2+1,2
1590,1590,1055 Southdown Rd 1501,649000,1,2
1591,1591,251 Manitoba St 2205,665000,1,1
1592,1592,3 Hickory Tree Rd 710,459000,1+1,1
1593,1593,3074 Sixth Line 232,1100000,3,3
1594,1594,15 Zorra St 604,720000,2+1,2
1595,1595,390 Dixon Rd 1808,389900,2,1
1596,1596,3605 Kariya Dr #311,599000,2+1,2
1597,1597,17 St Vincent St 4,599900,3,2
1598,1598,58 Lakeside Terr 609,619999,2,2
1599,1599,55 Oneida Cres Lph06,629888,1+1,1
1600,1600,5 Buttermill Ave 5909,799000,2+1,2
1601,1601,2920 Highway 7 Ave 2107,619000,1,1
1602,1602,333 Clark Ave 519,854000,2+1,2
1603,1603,11611 Yonge St 221,568000,1+1,1
1604,1604,2050 Bridletowne Circ 709,625000,3,2
1605,1605,8 Lee Centre Dr 1115,399900,1,1
1606,1606,301 Prudential Dr 407,579000,3,1
1607,1607,2500 Hill Rise Crt 100,699000,3,3
1608,1608,280 Donlands Ave 502,599900,2,2
1609,1609,200 Mclevin Ave 43,399900,2,1
1610,1610,9 Shank St 902,799000,3,1
1611,1611,10 York St 6305,1998000,2+1,3
1612,1612,18 Rean Dr 322,599000,1,1
1613,1613,1 Belsize Dr 420,655000,1+1,1
1614,1614,25 Telegram Mews #2603,629900,1+1,1
1615,1615,500 Doris Ave 530,688000,1+1,2
1616,1616,55 Regent Park Blvd 1607,649900,2,2
1617,1617,60 Tannery Rd 1117,939000,2,2
1618,1618,19 Western Battery Rd 1608,784999,2+1,2
1619,1619,8 York St 3203,750000,1+1,2
1620,1620,2 Covington Rd 1009,699998,2,2
1621,1621,61 St Clair Ave 305,747000,1,1
1622,1622,1 Bloor St 4408,1299000,2,2
1623,1623,73 Mccaul St 529,579000,1,1
1624,1624,75 Royal Field Cres,649900,3,4
1625,1625,214 Aberdeen Ave,535000,0,0
1626,1626,70 Park Ave,499900,3,1
1627,1627,9 Dewsbury Way,999900,3,3
1628,1628,2411 Shurie Rd,1249900,3+2,3
1629,1629,102 Trowbridge St,829000,3+1,2
1630,1630,145 Ironwood Dr,1489000,5,3
1631,1631,43037 Highway 3 Rd,899900,4,2
1632,1632,425 Rayner Rd,699900,2+1,2
1633,1633,189 Stewart St,528000,3+2,2
1634,1634,1850 Bonnymede Dr,1000000,3+1,2
1635,1635,91 Evans Ave,1699000,3,4
1636,1636,1215 Mcbride Ave,1399900,3+1,4
1637,1637,462 Trudeau Dr,1199900,4+1,4
1638,1638,37 Avon Ave,849000,2+2,2
1639,1639,3252 Dundas St,1249900,4,3
1640,1640,13998 Sixth Line,2400000,4,3
1641,1641,364 Wheat Boom Dr,1049000,3,3
1642,1642,166 Silverthorn Ave,1450000,3+1,2
1643,1643,4 Lansing Sq,899900,4+1,2
1644,1644,132 Colbeck St,2099000,4+1,3
1645,1645,11 Sunnyview Rd,1199000,4+3,4
1646,1646,36 Loftsmoor Dr,999900,3+1,4
1647,1647,98 Zina St,849900,3+1,2
1648,1648,1152 Riddell Cres,799000,3,3
1649,1649,21 Hilldale Rd,1299000,3,3
1650,1650,24 Morland Rd,1249900,3,1
1651,1651,2044 Seabrook Dr,1399000,3,1
1652,1652,4031 Sixth Line,1299000,3,3
1653,1653,1476 Duncan Rd,2800000,3+1,3
1654,1654,14280 Highway 12,1099000,2+2,2
1655,1655,7 Trevino Circ,750000,3,2
1656,1656,37 The Board Walk,329900,2,1
1657,1657,1089 Langford Blvd,1499000,4,4
1658,1658,184 Ways Bay Dr,938000,2,1
1659,1659,10 Warren Bradley St,1788000,4,3
1660,1660,15 Provence Crt,7995000,4,6
1661,1661,28 Diamond St,1349900,4+2,4
1662,1662,293 Annsheila Dr,499000,4,1
1663,1663,79 Evans Rd,1349000,4,4
1664,1664,1971 Romina Crt,1099900,4+1,4
1665,1665,458 William Dunn Cres,999999,3,3
1666,1666,137 Spruce St,988888,3+1,4
1667,1667,14 Seinecliffe Rd,5900000,4+1,7
1668,1668,14 Pine Hill Cres,1990000,5,5
1669,1669,74 Wolfrey Ave,1199000,2+2,2
1670,1670,54 Bettina Pl,999000,3,3
1671,1671,792 Eastbourne Ave,799990,3+1,2
1672,1672,40 Hiltz Ave,799900,2,2
1673,1673,41 Neilson Ave,1399000,2,1
1674,1674,21 Fintona Ave,899000,3+1,2
1675,1675,100 Erickson Dr,1099000,5+1,4
1676,1676,2 Simcoe Crt,349000,2,1
1677,1677,130 Duvernet Ave,1799900,3+2,2
1678,1678,446 Toynevale Rd,1999000,5,5
1679,1679,42 Davies Cres,2849000,5+1,5
1680,1680,14 Mayfield Cres,899000,3+1,3
1681,1681,3180 Bayview Ave 23,1688888,4+1,5
1682,1682,53 Heddington Ave,1849000,3,2
1683,1683,295 Elm Rd,2995000,4+1,5
1684,1684,293 Glenforest Rd,999900,7,3
1685,1685,177 Dunblaine Ave,2149900,3+1,4
1686,1686,26 Greyhound Dr,1180000,4+1,3
1687,1687,36 Glenorchy Rd,6800000,4+2,6
1688,1688,80 9th St 101,419000,1,1
1689,1689,25 Concession St 212,589000,2,2
1690,1690,166 Huron St 35,699999,2+1,4
1691,1691,388 Old Huron Rd 11D,449000,1,1
1692,1692,81 Charlton Ave 104,349900,1,1
1693,1693,15 Albright Rd 1004,300000,2,1
1694,1694,2395 Bromsgrove Rd 19,699000,3+1,2
1695,1695,50 Via Rosedale 110,529900,1,1
1696,1696,541 Blackthorn Ave 307,479000,1,1
1697,1697,61 Heintzman St 904,539900,1,1
1698,1698,2560 Eglinton Ave 1307,600000,1,1
1699,1699,2177 Burnhamthorpe Rd 1701,529800,1+1,1
1700,1700,4016 Kilmer Dr 112,499900,1,1
1701,1701,25 Earlington Ave 119,619900,1+1,1
1702,1702,7 Applewood Lane 221,649900,2,1
1703,1703,50 Mississauga Valley Blvd 113,599900,3,2
1704,1704,1 Grandview Ave 2806,1375000,3+1,3
1705,1705,7811 Yonge St 207,524900,1,1
1706,1706,189 Springhead Gdns 9,599999,3,3
1707,1707,9 Stollery Pond Cres 308,799000,2,2
1708,1708,11611 Yonge St 715,499000,1+1,1
1709,1709,898 Portage Pkwy 5301,829900,2+1,2
1710,1710,171 Roy Grove Way,899999,3,3
1711,1711,121 Centennial Rd 96,698900,3,2
1712,1712,8 Silverbell Grve 206,549900,2+1,2
1713,1713,1765 Queen St 411,699900,1,1
1714,1714,1010 Glen St 102,399900,3,1
1715,1715,124 Aspen Springs Dr 309,499000,2,1
1716,1716,3 Greystone Walk Dr 920,499000,2+1,2
1717,1717,135 Village Green Sq A-108,29990,0,0
1718,1718,8 Eglinton Ave 3605,849000,2,2
1719,1719,290 Adelaide St 2007,679900,1+1,1
1720,1720,52 Forest Manor Rd 420,599900,1+1,2
1721,1721,1080 Bay St 503,998880,1+1,1
1722,1722,388 Yonge St Ph7907,3698000,3,3
1723,1723,1001 Bay St 3109,700000,1,1
1724,1724,219 Fort York Blvd 321,599000,1,1
1725,1725,1 Balmoral Ave 509,1750000,3,2
