,Unnamed: 0,City,Year,Month,Sold,List_price_avg,Sold_price_avg,above_below,monthly_change,monthly_change_per,days_on_mar
668,668,markham,2016,April,680,666562.0,718237.0,7.75,48112.0,7.17,10
669,669,markham,2016,March,576,631850.0,670125.0,6.05,8611.0,-1.26,11
670,670,markham,2016,February,400,648000.0,678736.0,4.74,45861.0,7.24,14
671,671,markham,2016,January,266,622875.0,632875.0,1.6,58900.0,10.26,17
672,672,markham,2015,December,231,573400.0,573975.0,0.1,41400.0,-6.72,23
673,673,markham,2015,November,383,603012.0,615375.0,2.05,4625.0,0.75,19
674,674,markham,2015,October,458,609850.0,610750.0,0.14,24875.0,4.24,16
675,675,markham,2015,September,403,581744.0,585875.0,0.71,26000.0,-4.24,19
676,676,markham,2015,August,449,600712.0,611875.0,1.85,1325.0,-0.21,15
677,677,markham,2015,July,577,606573.0,613200.0,1.09,2073.0,0.33,14
678,678,markham,2015,June,611,592862.0,611127.0,3.08,10902.0,1.81,12
679,679,markham,2015,May,668,586650.0,600225.0,2.31,12025.0,2.04,12
680,680,markham,2015,April,634,574322.0,588200.0,2.41,14653.0,2.55,12
681,681,markham,2015,March,503,556499.0,573547.0,3.06,12564.0,-2.14,12
682,682,markham,2015,February,304,575361.0,586111.0,1.86,12111.0,2.1,13
683,683,markham,2015,January,219,565325.0,574000.0,1.53,23000.0,4.17,19
684,684,markham,2014,December,198,555062.0,551000.0,-0.73,6462.0,-1.15,22
685,685,markham,2014,November,311,554473.0,557462.0,0.53,17740.0,3.28,19
686,686,markham,2014,October,414,540975.0,539722.0,-0.23,2540.0,-0.46,17
687,687,markham,2014,September,415,540248.0,542262.0,0.37,17200.0,3.27,17
688,688,markham,2014,August,404,529700.0,525062.0,-0.87,1538.0,-0.29,18
689,689,markham,2014,July,495,533587.0,526600.0,-1.3,350.0,0.06,18
690,690,markham,2014,June,509,523112.0,526250.0,0.59,24375.0,-4.42,14
691,691,markham,2014,May,561,533987.0,550625.0,3.11,33213.0,6.41,14
692,692,markham,2014,April,531,509850.0,517412.0,1.48,5650.0,-1.08,13
693,693,markham,2014,March,462,514837.0,523062.0,1.59,3300.0,0.63,13
694,694,markham,2014,February,293,510723.0,519762.0,1.76,4404.0,0.85,15
695,695,markham,2014,January,214,520950.0,515358.0,-1.07,32983.0,6.83,24
696,696,markham,2013,December,213,497962.0,482375.0,-3.13,6875.0,-1.4,22
697,697,markham,2013,November,309,493585.0,489250.0,-0.87,2014.0,0.41,23
698,698,markham,2013,October,404,493422.0,487236.0,-1.25,14736.0,-2.93,20
699,699,markham,2013,September,386,506962.0,501972.0,-0.98,21872.0,4.55,17
700,700,markham,2013,August,449,490550.0,480100.0,-2.13,6350.0,1.34,21
701,701,markham,2013,July,478,475700.0,473750.0,-0.4,7975.0,-1.65,21
702,702,markham,2013,June,490,489850.0,481725.0,-1.65,12275.0,-2.48,17
703,703,markham,2013,May,525,503686.0,494000.0,-1.92,28138.0,6.03,16
704,704,markham,2013,April,522,468975.0,465862.0,-0.66,8888.0,-1.87,16
705,705,markham,2013,March,386,482184.0,474750.0,-1.54,9149.0,1.96,14
706,706,markham,2013,February,271,469337.0,465601.0,-0.79,1149.0,-0.24,16
707,707,markham,2013,January,209,478350.0,466750.0,-2.42,14625.0,3.23,33
708,708,markham,2012,December,150,465198.0,452125.0,-2.81,17075.0,3.92,27
709,709,markham,2012,November,250,442700.0,435050.0,-1.72,21575.0,-4.72,28
710,710,markham,2012,October,285,464300.0,456625.0,-1.65,875.0,-0.19,26
711,711,markham,2012,September,283,466687.0,457500.0,-1.96,3900.0,0.85,21
712,712,markham,2012,August,300,462562.0,453600.0,-1.93,6261.0,-1.36,20
713,713,markham,2012,July,359,466710.0,459861.0,-1.46,1986.0,0.43,18
714,714,markham,2012,June,499,459712.0,457875.0,-0.39,20000.0,-4.18,16
715,715,markham,2012,May,555,473807.0,477875.0,0.85,15063.0,3.25,15
716,716,markham,2012,April,547,460587.0,462812.0,0.48,7437.0,1.63,13
717,717,markham,2012,March,503,455662.0,455375.0,-0.06,8312.0,-1.79,13
718,718,markham,2012,February,365,466112.0,463687.0,-0.52,15487.0,3.45,14
719,719,markham,2012,January,224,448975.0,448200.0,-0.17,448200.0,0.0,20
720,720,milton,2021,December,122,880706.0,997976.0,13.31,28951.0,2.98,5
721,721,milton,2021,November,197,880750.0,969025.0,10.02,34052.0,3.64,7
722,722,milton,2021,October,199,873300.0,934973.0,7.06,16973.0,1.84,6
723,723,milton,2021,September,177,837112.0,918000.0,9.66,51250.0,5.91,6
724,724,milton,2021,August,209,830722.0,866750.0,4.33,23750.0,2.81,7
725,725,milton,2021,July,242,827210.0,843000.0,1.9,13187.0,-1.54,10
726,726,milton,2021,June,278,821962.0,856187.0,4.16,938.0,-0.1,7
727,727,milton,2021,May,323,817475.0,857125.0,4.85,13025.0,1.54,8
728,728,milton,2021,April,348,787225.0,844100.0,7.22,6837.0,-0.8,5
729,729,milton,2021,March,428,800898.0,850937.0,6.24,8312.0,0.98,5
730,730,milton,2021,February,305,790950.0,842625.0,6.53,14875.0,1.79,4
731,731,milton,2021,January,153,769550.0,827750.0,7.56,60000.0,7.81,5
732,732,milton,2020,December,131,752187.0,767750.0,2.06,9563.0,1.26,10
733,733,milton,2020,November,208,744837.0,758187.0,1.79,27487.0,3.76,10
734,734,milton,2020,October,241,703587.0,730700.0,3.85,6950.0,0.96,8
735,735,milton,2020,September,273,709425.0,723750.0,2.01,10750.0,1.5,8
736,736,milton,2020,August,284,701250.0,713000.0,1.67,23125.0,3.35,10
737,737,milton,2020,July,303,687312.0,689875.0,0.37,10125.0,1.48,9
738,738,milton,2020,June,254,681960.0,679750.0,-0.32,8188.0,1.21,9
739,739,milton,2020,May,133,674837.0,671562.0,-0.48,30812.0,4.8,14
740,740,milton,2020,April,105,647346.0,640750.0,-1.01,53375.0,-7.68,15
741,741,milton,2020,March,207,664750.0,694125.0,4.41,9375.0,1.36,8
742,742,milton,2020,February,194,667662.0,684750.0,2.55,54438.0,8.63,7
743,743,milton,2020,January,44,626197.0,630312.0,0.65,8938.0,-1.39,7
744,744,milton,2019,December,73,632287.0,639250.0,1.1,10375.0,1.64,12
745,745,milton,2019,November,163,636612.0,628875.0,-1.21,15375.0,-2.38,11
746,746,milton,2019,October,153,649434.0,644250.0,-0.79,763.0,0.11,13
747,747,milton,2019,September,167,650750.0,643487.0,-1.11,20637.0,3.31,13
748,748,milton,2019,August,200,622837.0,622850.0,0.0,3725.0,0.6,16
749,749,milton,2019,July,208,625612.0,619125.0,-1.03,6438.0,1.05,14
750,750,milton,2019,June,237,614062.0,612687.0,-0.22,21313.0,-3.36,13
751,751,milton,2019,May,285,634550.0,634000.0,-0.08,20250.0,3.29,13
752,752,milton,2019,April,255,613387.0,613750.0,0.05,5875.0,0.96,12
753,753,milton,2019,March,194,606062.0,607875.0,0.29,14250.0,2.4,10
754,754,milton,2019,February,137,602050.0,593625.0,-1.39,4388.0,0.74,14
755,755,milton,2019,January,112,594922.0,589237.0,-0.95,1388.0,-0.23,27
756,756,milton,2018,December,85,596062.0,590625.0,-0.91,10100.0,1.73,22
757,757,milton,2018,November,44,589425.0,580525.0,-1.5,1088.0,0.18,16
758,758,milton,2018,October,160,591475.0,579437.0,-2.03,1450.0,0.25,17
759,759,milton,2018,September,142,583562.0,577987.0,-0.95,11700.0,-1.98,17
760,760,milton,2018,August,166,599187.0,589687.0,-1.58,9087.0,1.56,20
761,761,milton,2018,July,162,584812.0,580600.0,-0.72,7775.0,-1.32,15
762,762,milton,2018,June,200,597600.0,588375.0,-1.54,6575.0,1.13,19
763,763,milton,2018,May,207,588675.0,581800.0,-1.16,262.0,-0.04,19
764,764,milton,2018,April,186,590650.0,582062.0,-1.45,3437.0,0.59,12
765,765,milton,2018,March,184,587050.0,578625.0,-1.43,5937.0,-1.01,11
766,766,milton,2018,February,127,588062.0,584562.0,-0.59,24687.0,4.4,9
767,767,milton,2018,January,78,567211.0,559875.0,-1.29,15875.0,-2.75,23
768,768,milton,2017,December,106,584062.0,575750.0,-1.42,10263.0,1.81,21
769,769,milton,2017,November,180,573325.0,565487.0,-1.36,140.0,0.02,15
770,770,milton,2017,October,143,564900.0,565347.0,0.07,14985.0,2.72,14
771,771,milton,2017,September,136,555212.0,550362.0,-0.87,17888.0,-3.14,16
772,772,milton,2017,August,121,575537.0,568250.0,-1.26,875.0,-0.15,24
773,773,milton,2017,July,100,576812.0,569125.0,-1.33,28500.0,-4.76,22
774,774,milton,2017,June,183,583859.0,597625.0,2.35,23375.0,-3.76,11
775,775,milton,2017,May,234,605712.0,621000.0,2.52,23777.0,-3.68,8
776,776,milton,2017,April,285,586687.0,644777.0,9.9,1629.0,0.25,6
777,777,milton,2017,March,253,560537.0,643148.0,14.73,39198.0,6.49,5
778,778,milton,2017,February,163,548987.0,603950.0,10.01,37625.0,6.64,7
779,779,milton,2017,January,110,551175.0,566325.0,2.74,41519.0,7.91,6
780,780,milton,2016,December,99,516487.0,524806.0,1.61,17055.0,-3.14,13
781,781,milton,2016,November,179,533311.0,541861.0,1.6,8899.0,1.66,9
782,782,milton,2016,October,168,519400.0,532962.0,2.61,28487.0,5.64,9
783,783,milton,2016,September,182,490962.0,504475.0,2.75,14962.0,-2.88,8
784,784,milton,2016,August,202,510450.0,519437.0,1.76,19353.0,3.86,9
785,785,milton,2016,July,172,481099.0,500084.0,3.94,4666.0,-0.92,9
786,786,milton,2016,June,275,487800.0,504750.0,3.47,6649.0,1.33,9
787,787,milton,2016,May,257,479687.0,498101.0,3.83,1976.0,0.39,10
788,788,milton,2016,April,292,482575.0,496125.0,2.8,24213.0,5.13,10
789,789,milton,2016,March,246,463536.0,471912.0,1.8,3400.0,0.72,12
790,790,milton,2016,February,183,464650.0,468512.0,0.83,12262.0,2.68,11
791,791,milton,2016,January,123,453825.0,456250.0,0.53,2000.0,0.44,8
792,792,milton,2015,December,88,459094.0,454250.0,-1.05,19734.0,4.54,22
793,793,milton,2015,November,159,437936.0,434516.0,-0.78,8846.0,-1.99,14
794,794,milton,2015,October,186,447712.0,443362.0,-0.97,7250.0,-1.6,12
795,795,milton,2015,September,199,451237.0,450612.0,-0.13,19337.0,4.48,13
796,796,milton,2015,August,206,432400.0,431275.0,-0.26,4025.0,-0.92,14
797,797,milton,2015,July,198,436150.0,435300.0,-0.19,18988.0,4.56,16
798,798,milton,2015,June,264,421448.0,416312.0,-1.21,8413.0,-1.98,11
799,799,milton,2015,May,312,427200.0,424725.0,-0.57,945.0,0.22,11
800,800,milton,2015,April,281,424011.0,423780.0,-0.05,2343.0,0.55,12
801,801,milton,2015,March,210,418878.0,421437.0,0.61,5180.0,-1.21,13
802,802,milton,2015,February,164,429072.0,426617.0,-0.57,44455.0,11.63,14
803,803,milton,2015,January,104,389287.0,382162.0,-1.83,13300.0,-3.36,17
804,804,milton,2014,December,91,401337.0,395462.0,-1.46,3150.0,0.8,31
805,805,milton,2014,November,138,394697.0,392312.0,-0.6,3812.0,0.98,18
806,806,milton,2014,October,184,394210.0,388500.0,-1.44,7250.0,-1.83,16
807,807,milton,2014,September,167,403298.0,395750.0,-1.87,14888.0,3.9,17
808,808,milton,2014,August,200,388050.0,380862.0,-1.85,21375.0,-5.31,19
809,809,milton,2014,July,229,407762.0,402237.0,-1.35,4737.0,1.19,20
810,810,milton,2014,June,244,403650.0,397500.0,-1.52,5438.0,1.38,16
811,811,milton,2014,May,287,396587.0,392062.0,-1.14,3400.0,0.87,16
812,812,milton,2014,April,265,390537.0,388662.0,-0.48,14100.0,3.76,16
813,813,milton,2014,March,206,378786.0,374562.0,-1.11,9188.0,-2.39,14
814,814,milton,2014,February,132,391975.0,383750.0,-2.09,375.0,-0.09,17
815,815,milton,2014,January,93,389299.0,384125.0,-1.32,1112.0,-0.28,25
816,816,milton,2013,December,92,393323.0,385237.0,-2.05,8681.0,2.3,29
817,817,milton,2013,November,138,380280.0,376556.0,-0.97,5556.0,1.49,22
818,818,milton,2013,October,180,378750.0,371000.0,-2.04,6687.0,-1.77,21
819,819,milton,2013,September,162,383912.0,377687.0,-1.62,14438.0,-3.68,20
820,820,milton,2013,August,179,401537.0,392125.0,-2.34,17313.0,4.61,26
821,821,milton,2013,July,208,378325.0,374812.0,-0.92,11938.0,-3.08,19
822,822,milton,2013,June,213,394462.0,386750.0,-1.95,11513.0,3.06,20
823,823,milton,2013,May,229,380937.0,375237.0,-1.49,13200.0,3.64,21
824,824,milton,2013,April,231,364425.0,362037.0,-0.65,3413.0,-0.93,17
825,825,milton,2013,March,188,368075.0,365450.0,-0.71,2126.0,-0.57,12
826,826,milton,2013,February,164,369800.0,367576.0,-0.6,836.0,-0.22,20
827,827,milton,2013,January,121,372850.0,368412.0,-1.19,80537.0,27.97,17
828,828,milton,2012,December,82,293075.0,287875.0,-1.77,52000.0,-15.29,25
829,829,milton,2012,November,137,345962.0,339875.0,-1.75,53626.0,18.73,20
830,830,milton,2012,October,113,292074.0,286249.0,-1.99,59188.0,-17.13,10
831,831,milton,2012,September,135,350525.0,345437.0,-1.45,25425.0,-6.85,15
832,832,milton,2012,August,54,376125.0,370862.0,-1.39,1162.0,0.31,17
833,833,milton,2012,July,121,375345.0,369700.0,-1.5,12725.0,3.56,17
834,834,milton,2012,June,206,361100.0,356975.0,-1.14,5650.0,-1.55,15
835,835,milton,2012,May,229,366600.0,362625.0,-1.08,1263.0,0.34,16
836,836,milton,2012,April,231,365562.0,361362.0,-1.14,2887.0,0.8,11
837,837,milton,2012,March,215,357737.0,358475.0,0.2,2263.0,0.63,12
838,838,milton,2012,February,172,358648.0,356212.0,-0.67,9587.0,2.76,21
839,839,milton,2012,January,101,350675.0,346625.0,-1.15,346625.0,0.0,29
840,840,mississauga,2021,December,512,943061.0,1055312.0,11.9,60287.0,6.05,6
841,841,mississauga,2021,November,786,907475.0,995025.0,9.64,17900.0,1.83,6
842,842,mississauga,2021,October,965,896924.0,977125.0,8.94,34638.0,3.67,7
843,843,mississauga,2021,September,874,881975.0,942487.0,6.86,19550.0,2.11,7
844,844,mississauga,2021,August,806,867062.0,922937.0,6.44,8062.0,0.88,9
845,845,mississauga,2021,July,842,869924.0,914875.0,5.16,21500.0,2.4,9
846,846,mississauga,2021,June,971,865473.0,893375.0,3.22,9750.0,-1.07,8
847,847,mississauga,2021,May,1063,858197.0,903125.0,5.23,2437.0,-0.26,7
848,848,mississauga,2021,April,1168,856824.0,905562.0,5.68,9438.0,-1.03,6
849,849,mississauga,2021,March,1374,856862.0,915000.0,6.78,18625.0,2.07,5
850,850,mississauga,2021,February,1027,829461.0,896375.0,8.06,23938.0,2.74,6
851,851,mississauga,2021,January,614,823474.0,872437.0,5.94,62063.0,7.65,9
852,852,mississauga,2020,December,604,804462.0,810374.0,0.73,12624.0,1.58,12
853,853,mississauga,2020,November,771,791675.0,797750.0,0.76,6438.0,0.81,13
854,854,mississauga,2020,October,864,787159.0,791312.0,0.52,10375.0,1.32,11
855,855,mississauga,2020,September,996,765101.0,780937.0,2.06,7541.0,-0.95,10
856,856,mississauga,2020,August,912,781450.0,788478.0,0.89,17541.0,2.27,10
857,857,mississauga,2020,July,975,771950.0,770937.0,-0.13,1937.0,0.25,10
858,858,mississauga,2020,June,685,762200.0,769000.0,0.89,35875.0,4.89,9
859,859,mississauga,2020,May,407,748463.0,733125.0,-2.04,350.0,0.04,14
860,860,mississauga,2020,April,236,752112.0,732775.0,-2.57,46225.0,-5.93,14
861,861,mississauga,2020,March,721,752087.0,779000.0,3.57,0.0,0.0,6
862,862,mississauga,2020,February,681,754800.0,779000.0,3.2,35313.0,4.74,6
863,863,mississauga,2020,January,427,745209.0,743687.0,-0.2,21150.0,2.92,10
864,864,mississauga,2019,December,340,730787.0,722537.0,-1.12,15425.0,2.18,16
865,865,mississauga,2019,November,582,708950.0,707112.0,-0.25,4876.0,0.69,14
866,866,mississauga,2019,October,767,707550.0,702236.0,-0.75,2236.0,0.31,13
867,867,mississauga,2019,September,727,701949.0,700000.0,-0.27,8088.0,1.16,13
868,868,mississauga,2019,August,714,699049.0,691912.0,-1.02,5537.0,0.8,15
869,869,mississauga,2019,July,615,693437.0,686375.0,-1.01,7500.0,-1.08,14
870,870,mississauga,2019,June,798,696861.0,693875.0,-0.42,4688.0,0.68,13
871,871,mississauga,2019,May,972,692975.0,689187.0,-0.54,1063.0,-0.15,11
872,872,mississauga,2019,April,848,696837.0,690250.0,-0.94,22013.0,3.29,11
873,873,mississauga,2019,March,666,670000.0,668237.0,-0.26,6950.0,1.05,10
874,874,mississauga,2019,February,377,665323.0,661287.0,-0.6,287.0,0.04,12
875,875,mississauga,2019,January,375,674675.0,661000.0,-2.02,20125.0,3.14,16
876,876,mississauga,2018,December,329,660315.0,640875.0,-2.94,9250.0,-1.42,24
877,877,mississauga,2018,November,562,657475.0,650125.0,-1.11,2625.0,0.4,18
878,878,mississauga,2018,October,641,658075.0,647500.0,-1.6,4500.0,-0.69,17
879,879,mississauga,2018,September,566,659198.0,652000.0,-1.09,11375.0,1.77,14
880,880,mississauga,2018,August,653,649575.0,640625.0,-1.37,9625.0,-1.48,19
881,881,mississauga,2018,July,600,657250.0,650250.0,-1.06,63.0,0.0,19
882,882,mississauga,2018,June,766,659499.0,650187.0,-1.41,3562.0,0.55,14
883,883,mississauga,2018,May,878,652824.0,646625.0,-0.94,10437.0,-1.58,13
884,884,mississauga,2018,April,753,664550.0,657062.0,-1.12,1188.0,-0.18,13
885,885,mississauga,2018,March,733,667462.0,658250.0,-1.38,13088.0,2.02,11
886,886,mississauga,2018,February,443,658149.0,645162.0,-1.97,22050.0,3.53,13
887,887,mississauga,2018,January,368,633308.0,623112.0,-1.6,11487.0,1.87,29
888,888,mississauga,2017,December,391,627060.0,611625.0,-2.46,19298.0,-3.05,19
889,889,mississauga,2017,November,690,644962.0,630923.0,-2.17,11423.0,1.84,18
890,890,mississauga,2017,October,573,633962.0,619500.0,-2.28,10000.0,-1.58,19
891,891,mississauga,2017,September,449,638687.0,629500.0,-1.43,14125.0,2.29,16
892,892,mississauga,2017,August,460,630937.0,615375.0,-2.46,20750.0,-3.26,20
893,893,mississauga,2017,July,426,649320.0,636125.0,-2.03,617.0,0.09,17
894,894,mississauga,2017,June,659,633735.0,635508.0,0.27,31429.0,-4.71,12
895,895,mississauga,2017,May,962,650200.0,666937.0,2.57,59313.0,-8.16,8
896,896,mississauga,2017,April,1076,644678.0,726250.0,12.65,11750.0,1.64,6
897,897,mississauga,2017,March,1043,630825.0,714500.0,13.26,29188.0,4.25,6
898,898,mississauga,2017,February,791,610675.0,685312.0,12.22,43300.0,6.74,6
899,899,mississauga,2017,January,516,603212.0,642012.0,6.43,34637.0,5.7,7
900,900,mississauga,2016,December,478,592362.0,607375.0,2.53,6938.0,1.15,11
901,901,mississauga,2016,November,735,587000.0,600437.0,2.28,17250.0,2.95,10
902,902,mississauga,2016,October,805,567336.0,583187.0,2.79,13437.0,2.35,9
903,903,mississauga,2016,September,822,545425.0,569750.0,4.45,2727.0,0.48,11
904,904,mississauga,2016,August,928,548662.0,567023.0,3.34,8273.0,1.48,11
905,905,mississauga,2016,July,749,549425.0,558750.0,1.69,0.0,0.0,11
906,906,mississauga,2016,June,1353,545460.0,558750.0,2.43,5250.0,0.94,10
907,907,mississauga,2016,May,1351,533675.0,553500.0,3.71,15100.0,2.8,9
908,908,mississauga,2016,April,1264,523700.0,538400.0,2.8,13275.0,2.52,10
909,909,mississauga,2016,March,1099,517924.0,525125.0,1.39,16375.0,3.21,11
910,910,mississauga,2016,February,815,503650.0,508750.0,1.01,13175.0,2.65,12
911,911,mississauga,2016,January,527,499800.0,495575.0,-0.84,13575.0,2.81,15
912,912,mississauga,2015,December,536,493850.0,482000.0,-2.39,4250.0,-0.87,23
913,913,mississauga,2015,November,776,491073.0,486250.0,-0.98,7000.0,-1.41,18
914,914,mississauga,2015,October,938,494687.0,493250.0,-0.29,7213.0,1.48,16
915,915,mississauga,2015,September,887,490325.0,486037.0,-0.87,1787.0,0.36,16
916,916,mississauga,2015,August,893,489662.0,484250.0,-1.1,2463.0,0.51,16
917,917,mississauga,2015,July,1069,483675.0,481787.0,-0.39,7200.0,-1.47,16
918,918,mississauga,2015,June,1282,490925.0,488987.0,-0.39,1667.0,0.34,13
919,919,mississauga,2015,May,1261,488200.0,487320.0,-0.18,6920.0,1.44,13
920,920,mississauga,2015,April,1231,480436.0,480400.0,0.0,412.0,-0.08,12
921,921,mississauga,2015,March,924,480748.0,480812.0,0.01,15812.0,3.4,13
922,922,mississauga,2015,February,626,462187.0,465000.0,0.6,11499.0,2.53,15
923,923,mississauga,2015,January,525,457437.0,453501.0,-0.86,7751.0,1.73,18
924,924,mississauga,2014,December,435,452087.0,445750.0,-1.4,7937.0,-1.74,22
925,925,mississauga,2014,November,581,459797.0,453687.0,-1.32,6375.0,1.42,20
926,926,mississauga,2014,October,610,458425.0,447312.0,-2.42,159.0,0.03,18
927,927,mississauga,2014,September,783,451125.0,447153.0,-0.88,91.0,0.02,18
928,928,mississauga,2014,August,820,455037.0,447062.0,-1.75,3462.0,0.78,19
929,929,mississauga,2014,July,1041,452375.0,443600.0,-1.93,3137.0,-0.7,17
930,930,mississauga,2014,June,1139,452200.0,446737.0,-1.2,188.0,-0.04,15
931,931,mississauga,2014,May,1130,450412.0,446925.0,-0.77,1190.0,0.26,15
932,932,mississauga,2014,April,960,448050.0,445735.0,-0.51,7848.0,1.79,14
933,933,mississauga,2014,March,786,442150.0,437887.0,-0.96,4887.0,1.12,13
934,934,mississauga,2014,February,658,439896.0,433000.0,-1.56,0.0,0.0,14
935,935,mississauga,2014,January,507,442424.0,433000.0,-2.13,14625.0,3.49,21
936,936,mississauga,2013,December,437,424662.0,418375.0,-1.48,3375.0,-0.8,24
937,937,mississauga,2013,November,722,429425.0,421750.0,-1.78,6875.0,1.65,21
938,938,mississauga,2013,October,771,422337.0,414875.0,-1.76,5000.0,-1.19,19
939,939,mississauga,2013,September,862,429125.0,419875.0,-2.15,11438.0,2.8,18
940,940,mississauga,2013,August,832,418412.0,408437.0,-2.38,8375.0,-2.0,20
941,941,mississauga,2013,July,598,425562.0,416812.0,-2.05,5938.0,-1.4,19
942,942,mississauga,2013,June,1067,430925.0,422750.0,-1.89,9313.0,2.25,18
943,943,mississauga,2013,May,1203,420900.0,413437.0,-1.77,4325.0,-1.03,16
944,944,mississauga,2013,April,1097,425550.0,417762.0,-1.83,2762.0,0.66,15
945,945,mississauga,2013,March,902,421150.0,415000.0,-1.46,1125.0,0.27,16
946,946,mississauga,2013,February,637,422862.0,413875.0,-2.12,9238.0,2.28,17
947,947,mississauga,2013,January,570,411137.0,404637.0,-1.58,10950.0,2.78,25
948,948,mississauga,2012,December,401,406912.0,393687.0,-3.25,6563.0,-1.63,28
949,949,mississauga,2012,November,605,408037.0,400250.0,-1.9,1187.0,-0.29,21
950,950,mississauga,2012,October,760,409900.0,401437.0,-2.06,1250.0,0.31,21
951,951,mississauga,2012,September,713,408700.0,400187.0,-2.08,5063.0,-1.24,20
952,952,mississauga,2012,August,750,415671.0,405250.0,-2.5,8150.0,2.05,21
953,953,mississauga,2012,July,872,403512.0,397100.0,-1.58,4575.0,-1.13,19
954,954,mississauga,2012,June,847,404249.0,401675.0,-0.63,5925.0,-1.45,14
955,955,mississauga,2012,May,1187,411362.0,407600.0,-0.91,2975.0,0.73,14
956,956,mississauga,2012,April,1122,408087.0,404625.0,-0.84,9366.0,2.36,14
957,957,mississauga,2012,March,1042,398562.0,395259.0,-0.82,1241.0,-0.31,12
958,958,mississauga,2012,February,666,402423.0,396500.0,-1.47,15250.0,4.0,13
959,959,mississauga,2012,January,570,387412.0,381250.0,-1.59,381250.0,0.0,17
960,960,oakville,2021,December,165,1089462.0,1189487.0,9.18,81112.0,7.31,7
961,961,oakville,2021,November,302,996150.0,1108375.0,11.26,6875.0,-0.61,6
962,962,oakville,2021,October,324,1032073.0,1115250.0,8.05,22375.0,2.04,6
963,963,oakville,2021,September,312,1029347.0,1092875.0,6.17,33625.0,3.17,6
964,964,oakville,2021,August,282,1024447.0,1059250.0,3.39,52163.0,5.17,8
965,965,oakville,2021,July,315,966434.0,1007087.0,4.2,11850.0,-1.16,8
966,966,oakville,2021,June,395,981075.0,1018937.0,3.85,9062.0,0.89,8
967,967,oakville,2021,May,431,958293.0,1009875.0,5.38,12125.0,1.21,6
968,968,oakville,2021,April,545,968900.0,997750.0,2.97,20000.0,-1.96,7
969,969,oakville,2021,March,632,948700.0,1017750.0,7.27,15563.0,1.55,6
970,970,oakville,2021,February,496,915309.0,1002187.0,9.49,46312.0,4.84,7
971,971,oakville,2021,January,269,924312.0,955875.0,3.41,56369.0,6.26,12
972,972,oakville,2020,December,229,907311.0,899506.0,-0.86,32594.0,3.75,17
973,973,oakville,2020,November,332,878222.0,866912.0,-1.28,276.0,-0.03,14
974,974,oakville,2020,October,388,870298.0,867188.0,-0.35,12687.0,-1.44,12
975,975,oakville,2020,September,404,890150.0,879875.0,-1.15,11313.0,1.3,13
976,976,oakville,2020,August,427,863550.0,868562.0,0.58,22437.0,2.65,13
977,977,oakville,2020,July,424,847973.0,846125.0,-0.21,11500.0,-1.34,13
978,978,oakville,2020,June,349,870944.0,857625.0,-1.52,55375.0,6.9,10
979,979,oakville,2020,May,160,817947.0,802250.0,-1.91,14763.0,1.87,23
980,980,oakville,2020,April,109,798562.0,787487.0,-1.38,35263.0,-4.28,17
981,981,oakville,2020,March,306,810837.0,822750.0,1.46,1821.0,0.22,8
982,982,oakville,2020,February,331,818412.0,820929.0,0.3,19454.0,2.42,8
983,983,oakville,2020,January,209,805486.0,801475.0,-0.49,8950.0,1.12,14
984,984,oakville,2019,December,147,809687.0,792525.0,-2.11,24138.0,3.14,26
985,985,oakville,2019,November,257,785461.0,768387.0,-2.17,3012.0,0.39,15
986,986,oakville,2019,October,279,778881.0,765375.0,-1.73,11625.0,1.54,17
987,987,oakville,2019,September,241,766562.0,753750.0,-1.67,20325.0,2.77,19
988,988,oakville,2019,August,250,745150.0,733425.0,-1.57,28075.0,-3.68,21
989,989,oakville,2019,July,324,782573.0,761500.0,-2.69,41350.0,5.74,22
990,990,oakville,2019,June,250,739087.0,720150.0,-2.56,25600.0,-3.43,17
991,991,oakville,2019,May,373,758587.0,745750.0,-1.69,12000.0,1.63,18
992,992,oakville,2019,April,353,751808.0,733750.0,-2.4,20125.0,-2.66,17
993,993,oakville,2019,March,275,769200.0,753875.0,-1.99,51188.0,7.28,18
994,994,oakville,2019,February,157,717200.0,702687.0,-2.02,34400.0,-4.66,17
995,995,oakville,2019,January,163,756750.0,737087.0,-2.59,30962.0,4.38,28
996,996,oakville,2018,December,119,737700.0,706125.0,-4.28,22750.0,-3.12,32
997,997,oakville,2018,November,187,756687.0,728875.0,-3.67,5625.0,0.77,23
998,998,oakville,2018,October,240,742787.0,723250.0,-2.63,29750.0,-3.95,23
999,999,oakville,2018,September,221,776661.0,753000.0,-3.04,17625.0,2.39,17
1000,1000,oakville,2018,August,249,755925.0,735375.0,-2.71,7188.0,0.98,26
1001,1001,oakville,2018,July,251,744362.0,728187.0,-2.17,1688.0,-0.23,26
1002,1002,oakville,2018,June,300,749337.0,729875.0,-2.59,10688.0,1.48,20
1003,1003,oakville,2018,May,318,742687.0,719187.0,-3.16,375.0,0.05,20
1004,1004,oakville,2018,April,281,740325.0,718812.0,-2.9,1625.0,0.22,17
1005,1005,oakville,2018,March,271,734304.0,717187.0,-2.33,10875.0,-1.49,14
1006,1006,oakville,2018,February,222,748173.0,728062.0,-2.68,32062.0,4.6,17
1007,1007,oakville,2018,January,132,724100.0,696000.0,-3.88,5250.0,0.76,35
