,NOC_CNP,NOC_Title,Titre_CNP,PROV,ER_Code_Code_RE,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Wage_Comment_E,Wage_Comment_F
39772,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39773,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3530,Toronto,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39774,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3540,Kitchener--Waterloo--Barrie,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39775,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3550,Hamilton--Niagara Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39776,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39777,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39778,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39779,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39780,NOC_9436,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39855,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER35,Ontario,31200.0,40664.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39856,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3510,Ottawa,31200.0,40664.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39857,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39858,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39859,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3530,Toronto,31200.0,40664.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39860,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3540,Kitchener--Waterloo--Barrie,31200.0,40664.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39861,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3550,Hamilton--Niagara Peninsula,31200.0,40664.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39862,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3560,London,31200.0,40664.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39863,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39864,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39865,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39866,NOC_9437,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39941,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER35,Ontario,29848.0,31200.0,60008.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39942,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39943,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39944,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39945,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3530,Toronto,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39946,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3540,Kitchener--Waterloo--Barrie,29848.0,31200.0,60008.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39947,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3550,Hamilton--Niagara Peninsula,29848.0,31200.0,60008.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39948,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39949,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39950,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3580,Stratford--Bruce Peninsula,29848.0,31200.0,60008.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
39951,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
39952,NOC_9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40027,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER35,Ontario,29848.0,34320.0,43992.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40028,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40029,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40030,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40031,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3530,Toronto,29848.0,33280.0,43680.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40032,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3540,Kitchener--Waterloo--Barrie,29848.0,34320.0,43992.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40033,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3550,Hamilton--Niagara Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40034,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40035,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3570,Windsor--Sarnia,29848.0,34320.0,43992.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40036,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40037,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40038,NOC_9442,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40113,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER35,Ontario,29848.0,35838.4,49587.2,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40114,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40115,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40116,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40117,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3530,Toronto,29848.0,35796.8,49920.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40118,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3540,Kitchener--Waterloo--Barrie,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40119,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3550,Hamilton--Niagara Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40120,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40121,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40122,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40123,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40124,NOC_9445,"Fabric, fur and leather cutters","Coupeurs/coupeuses de tissu, de fourrure et de cuir",ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40199,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER35,Ontario,29848.0,32240.0,44990.4,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40200,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3510,Ottawa,29848.0,32240.0,44990.4,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40201,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3515,Kingston--Pembroke,29848.0,32240.0,44990.4,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40202,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40203,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3530,Toronto,29848.0,31200.0,45739.2,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40204,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3540,Kitchener--Waterloo--Barrie,29848.0,32240.0,44990.4,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40205,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3550,Hamilton--Niagara Peninsula,29848.0,32240.0,44990.4,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40206,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40207,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40208,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40209,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40210,NOC_9446,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40285,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER35,Ontario,29848.0,30576.0,42536.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40286,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40287,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40288,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40289,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3530,Toronto,29848.0,30180.8,39520.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
40290,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3540,Kitchener--Waterloo--Barrie,29848.0,30576.0,42536.0,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2019-2020,11/17/2021,,
